"wz11cd","lsoa11cd","msoa11cd","date","Welsh Language Skills: All categories: All usual residents (Workplace population); measures: Value","Welsh Language Skills: No skills in Welsh; measures: Value","Welsh Language Skills: Can understand spoken Welsh only; measures: Value","Welsh Language Skills: Can speak Welsh: Total; measures: Value","Welsh Language Skills: Can speak but cannot read or write Welsh; measures: Value","Welsh Language Skills: Can speak and read but cannot write Welsh; measures: Value","Welsh Language Skills: Can speak, read and write Welsh; measures: Value","Welsh Language Skills: Can speak and other combinations of skills in Welsh; measures: Value","Welsh Language Skills: Can read but cannot speak or write Welsh; measures: Value","Welsh Language Skills: Can read and write but cannot speak Welsh; measures: Value","Welsh Language Skills: Can write but cannot speak or read Welsh; measures: Value","Welsh Language Skills: Works in Wales but lives in England; measures: Value"
"E33020290","E01008982","E02001905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020291","E01009249","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020291","E01009251","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020292","E01009250","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020293","E01009249","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020293","E01009257","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020294","E01009253","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020294","E01009250","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020295","E01009253","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020295","E01009251","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020296","E01009255","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020296","E01009257","E02001906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020297","E01009315","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020297","E01009317","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020297","E01009318","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020298","E01009316","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020298","E01009315","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020299","E01009319","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020299","E01009320","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020299","E01009315","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020300","E01009319","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020300","E01009320","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020300","E01009318","E02001907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020301","E01033643","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020302","E01009373","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020302","E01009372","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020302","E01033643","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020303","E01009396","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020304","E01009396","E02001908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020305","E01009383","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020305","E01009399","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020306","E01009377","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020306","E01009375","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020307","E01009367","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020307","E01009375","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020308","E01009377","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020308","E01009375","E02001909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020309","E01033648","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020309","E01009376","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020310","E01009374","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020310","E01009366","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020310","E01009376","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020311","E01009376","E02001910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020312","E01009254","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020312","E01009256","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020313","E01009256","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020313","E01009254","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020313","E01009258","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020314","E01009073","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020314","E01009074","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020314","E01009258","E02001911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020315","E01033562","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020315","E01009078","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020316","E01009071","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020317","E01033562","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020317","E01009071","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020317","E01009075","E02001913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020318","E01009186","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020318","E01009183","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020319","E01033645","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020319","E01009183","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020320","E01009183","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020320","E01009186","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020321","E01033645","E02001914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020322","E01008893","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020322","E01008894","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020323","E01008890","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020323","E01008892","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020324","E01008892","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020324","E01008890","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020324","E01008893","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020325","E01008891","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020325","E01008895","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020326","E01008891","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020326","E01008893","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020326","E01008890","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020327","E01008894","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020327","E01009015","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020328","E01008894","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020328","E01008895","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020328","E01009015","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020329","E01008894","E02001915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020330","E01009029","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020330","E01009018","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020331","E01009014","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020332","E01009018","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020333","E01009026","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020333","E01009028","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020334","E01009028","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020334","E01009029","E02001916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020335","E01009385","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020336","E01009182","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020336","E01009184","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020337","E01009187","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020337","E01009188","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020338","E01009384","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020339","E01009182","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020340","E01009384","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020340","E01009385","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020341","E01009188","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020341","E01009184","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020341","E01009187","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020342","E01009184","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020342","E01009187","E02001918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020343","E01009389","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020343","E01009394","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020343","E01009390","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020343","E01009185","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020344","E01009185","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020344","E01009390","E02001919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020345","E01008920","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020345","E01008918","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020346","E01008920","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020346","E01008931","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020346","E01008918","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020347","E01008921","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020348","E01009259","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020348","E01008918","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020348","E01008931","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020349","E01009259","E02001920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020350","E01009500","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020350","E01009064","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020351","E01008919","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020352","E01009077","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020352","E01009064","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020352","E01009291","E02001921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020353","E01009290","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020353","E01009286","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020354","E01033634","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020354","E01009286","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020355","E01009289","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020355","E01033634","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020356","E01009284","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020356","E01009290","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020356","E01009289","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020357","E01009284","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020358","E01033634","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020358","E01009289","E02001922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020359","E01009044","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020359","E01009045","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020360","E01009017","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020360","E01009043","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020361","E01009045","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020361","E01009043","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020362","E01009046","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020362","E01009045","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020362","E01009043","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020363","E01009395","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020363","E01009045","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020364","E01009046","E02001923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020365","E01009022","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020365","E01009030","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020365","E01009023","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020366","E01009016","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020366","E01009022","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020367","E01009016","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020368","E01009022","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020368","E01009023","E02001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020369","E01009294","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020369","E01009295","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020369","E01009292","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020370","E01009281","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020371","E01009294","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020372","E01009295","E02001925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020373","E01009280","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020373","E01009282","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020374","E01009293","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020374","E01009282","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020375","E01009288","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020376","E01009288","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020376","E01009296","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020377","E01009282","E02001926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020378","E01009505","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020378","E01009501","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020379","E01009501","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020379","E01009502","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020380","E01009501","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020380","E01009503","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020380","E01009502","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020381","E01009502","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020381","E01008924","E02001927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020382","E01008923","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020382","E01008928","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020383","E01008917","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020383","E01008923","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020383","E01008925","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020383","E01008927","E02001928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020384","E01009024","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020384","E01009025","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020384","E01009019","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020384","E01009033","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020385","E01009021","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020385","E01009019","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020385","E01009020","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020385","E01009025","E02001929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020386","E01009179","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020387","E01009189","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020387","E01009175","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020388","E01009178","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020388","E01009177","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020389","E01009175","E02001930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020390","E01009176","E02001931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020391","E01009031","E02001931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020392","E01009037","E02001931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020393","E01008933","E02001931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020393","E01008934","E02001931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020394","E01008929","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020394","E01008930","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020394","E01033629","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020395","E01033629","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020396","E01009495","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020396","E01008929","E02001932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020397","E01008966","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020397","E01008953","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020398","E01008964","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020398","E01008963","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020399","E01008963","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020399","E01008965","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020399","E01008964","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020400","E01008953","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020400","E01008965","E02001933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020401","E01009035","E02001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020401","E01009032","E02001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020402","E01009034","E02001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020402","E01009036","E02001934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020403","E01009506","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020403","E01009494","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020403","E01009496","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020404","E01009496","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020404","E01009497","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020405","E01009504","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020406","E01009497","E02001935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020407","E01008967","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020407","E01008970","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020408","E01008981","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020408","E01008967","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020409","E01008981","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020409","E01008967","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020409","E01008968","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020410","E01008968","E02001936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020411","E01008935","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020411","E01008939","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020411","E01008938","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020412","E01008932","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020412","E01008935","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020413","E01008935","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E33020413","E01008936","E02001937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
