"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33018247","E01009239","E02001859",2011,516,54,83,124,9,75,157,14,10.4651162790698,16.0852713178295,24.031007751938,1.74418604651163,14.5348837209302,30.4263565891473,2.71317829457364
"E33018248","E01009239","E02001859",2011,864,138,183,136,25,87,151,144,15.9722222222222,21.1805555555556,15.7407407407407,2.89351851851852,10.0694444444444,17.4768518518519,16.6666666666667
"E33018249","E01009240","E02001850",2011,316,67,67,55,13,36,52,26,21.2025316455696,21.2025316455696,17.4050632911392,4.11392405063291,11.3924050632911,16.4556962025316,8.22784810126582
"E33018250","E01009242","E02001850",2011,1210,217,240,246,12,233,201,61,17.9338842975207,19.8347107438017,20.3305785123967,0.991735537190083,19.2561983471074,16.6115702479339,5.04132231404959
"E33018251","E01009284","E02001922",2011,1423,110,177,169,10,156,746,55,7.73014757554462,12.43851018974,11.8763176387913,0.702740688685875,10.9627547434996,52.4244553759663,3.86507378777231
"E33018252","E01009280","E02001926",2011,687,40,70,91,19,104,341,22,5.82241630276565,10.1892285298399,13.2459970887918,2.76564774381368,15.1382823871907,49.6360989810771,3.20232896652111
"E33018253","E01009281","E02001925",2011,230,23,19,36,3,40,99,10,10,8.26086956521739,15.6521739130435,1.30434782608696,17.3913043478261,43.0434782608696,4.34782608695652
"E33018254","E01009281","E02001925",2011,306,19,36,48,7,42,146,8,6.20915032679739,11.7647058823529,15.6862745098039,2.2875816993464,13.7254901960784,47.7124183006536,2.61437908496732
"E33018255","E01009303","E02001883",2011,633,107,129,106,47,112,90,42,16.9036334913112,20.3791469194313,16.7456556082149,7.42496050552923,17.693522906793,14.218009478673,6.63507109004739
"E33018256","E01009306","E02001872",2011,218,46,65,30,16,23,26,12,21.1009174311927,29.8165137614679,13.7614678899083,7.3394495412844,10.5504587155963,11.9266055045872,5.5045871559633
"E33018257","E01009315","E02001907",2011,810,58,189,258,9,145,135,16,7.16049382716049,23.3333333333333,31.8518518518519,1.11111111111111,17.9012345679012,16.6666666666667,1.97530864197531
"E33018258","E01009315","E02001907",2011,560,85,129,115,9,81,117,24,15.1785714285714,23.0357142857143,20.5357142857143,1.60714285714286,14.4642857142857,20.8928571428571,4.28571428571429
"E33018259","E01009320","E02001907",2011,252,41,46,65,10,25,48,17,16.2698412698413,18.2539682539683,25.7936507936508,3.96825396825397,9.92063492063492,19.047619047619,6.74603174603175
"E33018260","E01009320","E02001907",2011,375,72,54,82,15,53,81,18,19.2,14.4,21.8666666666667,4,14.1333333333333,21.6,4.8
"E33018261","E01009320","E02001907",2011,247,44,49,45,13,32,48,16,17.8137651821862,19.8380566801619,18.2186234817814,5.26315789473684,12.9554655870445,19.4331983805668,6.47773279352227
"E33018262","E01009320","E02001907",2011,694,51,97,158,11,132,221,24,7.34870317002882,13.9769452449568,22.7665706051873,1.5850144092219,19.0201729106628,31.8443804034582,3.45821325648415
"E33018263","E01009321","E02001895",2011,739,100,132,108,66,95,206,32,13.531799729364,17.8619756427605,14.6143437077131,8.93098782138024,12.8552097428958,27.8755074424898,4.33017591339648
"E33018264","E01009322","E02001895",2011,994,222,225,176,38,111,127,95,22.3340040241449,22.635814889336,17.7062374245473,3.82293762575453,11.1670020120724,12.7766599597586,9.55734406438632
"E33018265","E01009322","E02001895",2011,787,137,164,128,39,93,167,59,17.4078780177891,20.8386277001271,16.2642947903431,4.95552731893266,11.8170266836086,21.2198221092757,7.49682337992376
"E33018266","E01009322","E02001895",2011,350,105,77,58,17,27,41,25,30,22,16.5714285714286,4.85714285714286,7.71428571428571,11.7142857142857,7.14285714285714
"E33018267","E01009332","E02006900",2011,308,47,73,51,8,41,68,20,15.2597402597403,23.7012987012987,16.5584415584416,2.5974025974026,13.3116883116883,22.0779220779221,6.49350649350649
"E33018268","E01009329","E02001896",2011,222,68,44,20,3,14,48,25,30.6306306306306,19.8198198198198,9.00900900900901,1.35135135135135,6.30630630630631,21.6216216216216,11.2612612612613
"E33018269","E01009329","E02001896",2011,385,80,52,42,1,25,106,79,20.7792207792208,13.5064935064935,10.9090909090909,0.25974025974026,6.49350649350649,27.5324675324675,20.5194805194805
"E33018270","E01009339","E02006901",2011,390,71,75,53,25,48,75,43,18.2051282051282,19.2307692307692,13.5897435897436,6.41025641025641,12.3076923076923,19.2307692307692,11.025641025641
"E33018271","E01009338","E02001896",2011,1471,137,240,258,59,237,490,50,9.31339225016995,16.3154316791298,17.5390890550646,4.01087695445275,16.1114887831407,33.3106730115568,3.39904826648538
"E33018272","E01009340","E02006901",2011,741,120,155,106,56,100,117,87,16.1943319838057,20.9176788124157,14.3049932523617,7.55735492577598,13.4952766531714,15.7894736842105,11.7408906882591
"E33018273","E01009339","E02006901",2011,207,64,38,24,6,17,20,38,30.9178743961353,18.3574879227053,11.5942028985507,2.89855072463768,8.21256038647343,9.66183574879227,18.3574879227053
"E33018274","E01009339","E02006901",2011,1079,115,212,211,25,149,333,34,10.6580166821131,19.6478220574606,19.5551436515292,2.31696014828545,13.8090824837813,30.8619091751622,3.15106580166821
"E33018275","E01009341","E02001892",2011,4359,251,315,464,37,427,2725,140,5.75820142234457,7.22642807983483,10.6446432668043,0.848818536361551,9.79582473044276,62.5143381509521,3.21174581325992
"E33018276","E01009332","E02006900",2011,793,132,114,152,23,105,162,105,16.6456494325347,14.37578814628,19.1677175283733,2.90037831021438,13.2408575031526,20.4287515762926,13.2408575031526
"E33018277","E01009332","E02006900",2011,443,98,63,42,5,42,129,64,22.1218961625282,14.2212189616253,9.48081264108352,1.12866817155756,9.48081264108352,29.1196388261851,14.4469525959368
"E33018278","E01009349","E02001862",2011,360,64,64,69,15,61,59,28,17.7777777777778,17.7777777777778,19.1666666666667,4.16666666666667,16.9444444444444,16.3888888888889,7.77777777777778
"E33018279","E01033635","E02001865",2011,276,17,36,30,4,30,145,14,6.15942028985507,13.0434782608696,10.8695652173913,1.44927536231884,10.8695652173913,52.536231884058,5.07246376811594
"E33018280","E01033635","E02001865",2011,535,64,71,82,4,64,168,82,11.9626168224299,13.2710280373832,15.3271028037383,0.747663551401869,11.9626168224299,31.4018691588785,15.3271028037383
"E33018281","E01009354","E02001862",2011,228,43,40,34,4,26,47,34,18.859649122807,17.5438596491228,14.9122807017544,1.75438596491228,11.4035087719298,20.6140350877193,14.9122807017544
"E33018282","E01009379","E02001897",2011,573,100,86,53,1,66,205,62,17.4520069808028,15.0087260034904,9.24956369982548,0.174520069808028,11.5183246073298,35.7766143106457,10.8202443280977
"E33018283","E01009364","E02001897",2011,448,74,65,62,7,88,123,29,16.5178571428571,14.5089285714286,13.8392857142857,1.5625,19.6428571428571,27.4553571428571,6.47321428571429
"E33018284","E01009364","E02001897",2011,367,44,55,54,35,56,96,27,11.9891008174387,14.9863760217984,14.7138964577657,9.53678474114441,15.2588555858311,26.158038147139,7.35694822888283
"E33018285","E01009364","E02001897",2011,372,93,76,69,24,43,46,21,25,20.4301075268817,18.5483870967742,6.45161290322581,11.5591397849462,12.3655913978495,5.64516129032258
"E33018286","E01009378","E02006896",2011,517,94,86,62,17,80,135,43,18.1818181818182,16.6344294003868,11.9922630560928,3.28820116054159,15.4738878143133,26.1121856866538,8.31721470019342
"E33018287","E01009367","E02001909",2011,195,60,27,21,11,18,27,31,30.7692307692308,13.8461538461538,10.7692307692308,5.64102564102564,9.23076923076923,13.8461538461538,15.8974358974359
"E33018288","E01009367","E02001909",2011,234,29,47,40,5,39,46,28,12.3931623931624,20.0854700854701,17.0940170940171,2.13675213675214,16.6666666666667,19.6581196581197,11.965811965812
"E33018289","E01009367","E02001909",2011,392,31,35,38,6,41,231,10,7.90816326530612,8.92857142857143,9.69387755102041,1.53061224489796,10.4591836734694,58.9285714285714,2.55102040816327
"E33018290","E01009371","E02001903",2011,274,80,43,34,1,22,54,40,29.1970802919708,15.6934306569343,12.4087591240876,0.364963503649635,8.02919708029197,19.7080291970803,14.5985401459854
"E33018291","E01033641","E02006901",2011,423,64,52,55,14,81,136,21,15.1300236406619,12.2931442080378,13.0023640661939,3.3096926713948,19.1489361702128,32.1513002364066,4.9645390070922
"E33018292","E01009400","E02001857",2011,768,86,115,125,28,106,251,57,11.1979166666667,14.9739583333333,16.2760416666667,3.64583333333333,13.8020833333333,32.6822916666667,7.421875
"E33018293","E01009400","E02001857",2011,491,60,71,102,45,79,113,21,12.2199592668024,14.4602851323829,20.7739307535642,9.16496945010183,16.0896130346232,23.0142566191446,4.27698574338086
"E33018294","E01009400","E02001857",2011,551,88,88,103,28,86,116,42,15.9709618874773,15.9709618874773,18.6932849364791,5.08166969147005,15.6079854809437,21.0526315789474,7.62250453720508
"E33018295","E01009423","E02001828",2011,759,92,143,144,13,154,187,26,12.1212121212121,18.8405797101449,18.9723320158103,1.71277997364954,20.2898550724638,24.6376811594203,3.42555994729908
"E33018296","E01009424","E02001830",2011,360,11,63,99,6,70,107,4,3.05555555555556,17.5,27.5,1.66666666666667,19.4444444444444,29.7222222222222,1.11111111111111
"E33018297","E01009424","E02001830",2011,598,27,113,132,14,103,202,7,4.51505016722408,18.8963210702341,22.0735785953177,2.34113712374582,17.2240802675585,33.7792642140468,1.17056856187291
"E33018298","E01009432","E02001832",2011,696,84,136,132,51,110,157,26,12.0689655172414,19.5402298850575,18.9655172413793,7.32758620689655,15.8045977011494,22.5574712643678,3.73563218390805
"E33018299","E01009449","E02001835",2011,343,16,54,75,6,63,118,11,4.66472303206997,15.7434402332362,21.865889212828,1.74927113702624,18.3673469387755,34.402332361516,3.2069970845481
"E33018300","E01009450","E02001838",2011,553,79,92,111,37,82,126,26,14.2857142857143,16.6365280289331,20.0723327305606,6.69077757685353,14.8282097649186,22.7848101265823,4.70162748643761
"E33018301","E01009443","E02001847",2011,981,259,249,197,16,116,98,46,26.401630988787,25.3822629969419,20.0815494393476,1.63098878695209,11.8246687054027,9.98980632008155,4.68909276248726
"E33018302","E01009443","E02001847",2011,727,151,138,120,49,110,132,27,20.7702888583219,18.9821182943604,16.5061898211829,6.74002751031637,15.130674002751,18.1568088033012,3.71389270976616
"E33018303","E01009441","E02001847",2011,445,48,78,101,9,85,97,27,10.7865168539326,17.5280898876404,22.6966292134831,2.02247191011236,19.1011235955056,21.7977528089888,6.06741573033708
"E33018304","E01009441","E02001847",2011,1078,221,198,185,32,115,202,125,20.5009276437848,18.3673469387755,17.1614100185529,2.96846011131725,10.6679035250464,18.7384044526902,11.595547309833
"E33018305","E01009449","E02001835",2011,248,11,38,57,5,38,90,9,4.43548387096774,15.3225806451613,22.9838709677419,2.01612903225806,15.3225806451613,36.2903225806452,3.62903225806452
"E33018306","E01009449","E02001835",2011,319,30,45,71,10,76,65,22,9.40438871473354,14.1065830721003,22.257053291536,3.13479623824451,23.8244514106583,20.3761755485893,6.89655172413793
"E33018307","E01009449","E02001835",2011,336,32,74,79,9,50,86,6,9.52380952380952,22.0238095238095,23.5119047619048,2.67857142857143,14.8809523809524,25.5952380952381,1.78571428571429
"E33018308","E01009449","E02001835",2011,744,70,123,152,16,136,227,20,9.40860215053763,16.5322580645161,20.4301075268817,2.1505376344086,18.2795698924731,30.510752688172,2.68817204301075
"E33018309","E01009449","E02001835",2011,600,94,103,152,12,119,96,24,15.6666666666667,17.1666666666667,25.3333333333333,2,19.8333333333333,16,4
"E33018310","E01009449","E02001835",2011,559,32,76,82,5,94,263,7,5.72450805008945,13.5957066189624,14.6690518783542,0.894454382826476,16.8157423971377,47.0483005366726,1.25223613595707
"E33018311","E01009474","E02001836",2011,610,83,104,122,19,94,149,39,13.6065573770492,17.0491803278689,20,3.11475409836066,15.4098360655738,24.4262295081967,6.39344262295082
"E33018312","E01009456","E02001844",2011,315,30,64,57,15,52,79,18,9.52380952380952,20.3174603174603,18.0952380952381,4.76190476190476,16.5079365079365,25.0793650793651,5.71428571428571
"E33018313","E01009478","E02001874",2011,821,158,177,131,11,102,145,97,19.2448233861145,21.5590742996346,15.9561510353228,1.33982947624848,12.4238733252132,17.6613885505481,11.8148599269184
"E33018314","E01009483","E02001877",2011,520,89,93,93,12,68,102,63,17.1153846153846,17.8846153846154,17.8846153846154,2.30769230769231,13.0769230769231,19.6153846153846,12.1153846153846
"E33019808","E01009378","E02006896",2011,405,33,65,89,4,75,121,18,8.14814814814815,16.0493827160494,21.9753086419753,0.987654320987654,18.5185185185185,29.8765432098765,4.44444444444444
"E33019809","E01033559","E02001875",2011,266,39,47,34,5,24,99,18,14.6616541353383,17.6691729323308,12.781954887218,1.8796992481203,9.02255639097744,37.218045112782,6.76691729323308
"E33019810","E01033559","E02001875",2011,307,42,68,66,9,39,79,4,13.6807817589577,22.1498371335505,21.4983713355049,2.93159609120521,12.7035830618893,25.7328990228013,1.30293159609121
"E33019811","E01033559","E02001875",2011,294,61,50,27,19,36,90,11,20.7482993197279,17.0068027210884,9.18367346938776,6.46258503401361,12.2448979591837,30.6122448979592,3.74149659863946
"E33019812","E01033559","E02001875",2011,396,61,82,68,14,41,116,14,15.4040404040404,20.7070707070707,17.1717171717172,3.53535353535354,10.3535353535354,29.2929292929293,3.53535353535354
"E33019813","E01033559","E02001875",2011,225,62,51,34,11,20,31,16,27.5555555555556,22.6666666666667,15.1111111111111,4.88888888888889,8.88888888888889,13.7777777777778,7.11111111111111
"E33019814","E01033559","E02001875",2011,238,17,35,29,6,23,119,9,7.14285714285714,14.7058823529412,12.1848739495798,2.52100840336134,9.66386554621849,50,3.78151260504202
"E33019815","E01033559","E02001875",2011,208,22,25,21,2,27,101,10,10.5769230769231,12.0192307692308,10.0961538461538,0.961538461538462,12.9807692307692,48.5576923076923,4.80769230769231
"E33019816","E01033559","E02001875",2011,224,49,45,33,8,26,49,14,21.875,20.0892857142857,14.7321428571429,3.57142857142857,11.6071428571429,21.875,6.25
"E33019817","E01033559","E02001875",2011,307,29,42,39,4,41,123,29,9.44625407166124,13.6807817589577,12.7035830618893,1.30293159609121,13.3550488599349,40.0651465798046,9.44625407166124
"E33019818","E01033559","E02001875",2011,446,96,112,72,20,35,89,22,21.52466367713,25.1121076233184,16.1434977578475,4.48430493273543,7.847533632287,19.9551569506726,4.93273542600897
"E33019819","E01033561","E02001876",2011,239,24,44,35,4,29,76,27,10.0418410041841,18.4100418410042,14.6443514644351,1.67364016736402,12.1338912133891,31.7991631799163,11.2970711297071
"E33019820","E01033561","E02001876",2011,595,21,39,57,10,57,399,12,3.52941176470588,6.5546218487395,9.57983193277311,1.68067226890756,9.57983193277311,67.0588235294118,2.01680672268908
"E33019821","E01033561","E02001876",2011,236,36,24,28,8,34,81,25,15.2542372881356,10.1694915254237,11.864406779661,3.38983050847458,14.406779661017,34.3220338983051,10.593220338983
"E33019822","E01033561","E02001876",2011,411,79,52,62,9,60,117,32,19.2214111922141,12.6520681265207,15.0851581508516,2.18978102189781,14.5985401459854,28.4671532846715,7.78588807785888
"E33019823","E01033561","E02001876",2011,1444,94,174,330,15,448,334,49,6.50969529085873,12.0498614958449,22.8531855955679,1.0387811634349,31.0249307479224,23.1301939058172,3.39335180055402
"E33019824","E01033561","E02001876",2011,865,143,95,131,29,132,303,32,16.5317919075144,10.9826589595376,15.1445086705202,3.35260115606936,15.2601156069364,35.028901734104,3.69942196531792
"E33019825","E01033562","E02001913",2011,237,14,22,30,2,27,134,8,5.90717299578059,9.28270042194093,12.6582278481013,0.843881856540084,11.3924050632911,56.5400843881857,3.37552742616034
"E33019826","E01033562","E02001913",2011,459,22,36,48,3,73,264,13,4.79302832244009,7.84313725490196,10.4575163398693,0.65359477124183,15.9041394335512,57.516339869281,2.8322440087146
"E33019827","E01033562","E02001913",2011,1615,93,104,148,20,144,1055,51,5.75851393188854,6.43962848297214,9.1640866873065,1.23839009287926,8.91640866873065,65.3250773993808,3.1578947368421
"E33019828","E01033562","E02001913",2011,1687,92,143,188,15,123,1074,52,5.4534676941316,8.47658565500889,11.1440426793124,0.889152341434499,7.29104919976289,63.6633076467101,3.0823947836396
"E33019829","E01033562","E02001913",2011,4392,222,310,430,27,428,2848,127,5.05464480874317,7.05828779599271,9.79052823315118,0.614754098360656,9.74499089253188,64.8451730418944,2.89162112932605
"E33019830","E01033616","E02006896",2011,317,25,37,45,14,43,128,25,7.88643533123028,11.6719242902208,14.1955835962145,4.41640378548896,13.5646687697161,40.378548895899,7.88643533123028
"E33019831","E01033615","E02006896",2011,292,16,40,44,5,46,132,9,5.47945205479452,13.6986301369863,15.0684931506849,1.71232876712329,15.7534246575342,45.2054794520548,3.08219178082192
"E33019832","E01033615","E02006896",2011,309,18,37,54,1,58,126,15,5.8252427184466,11.9741100323625,17.4757281553398,0.323624595469256,18.7702265372168,40.7766990291262,4.85436893203883
"E33019833","E01033615","E02006896",2011,1386,94,204,299,18,428,283,60,6.78210678210678,14.7186147186147,21.5728715728716,1.2987012987013,30.8802308802309,20.4184704184704,4.32900432900433
