"wz11cd","lsoa11cd","msoa11cd","date","Employment Status: All categories: Employment status; measures: Value","Employment Status: Employee: Part-time; measures: Value","Employment Status: Employee: Full-time; measures: Value","Employment Status: Self-employed with employees: Part-time; measures: Value","Employment Status: Self-employed with employees: Full-time; measures: Value","Employment Status: Self-employed without employees: Part-time; measures: Value","Employment Status: Self-employed without employees: Full-time; measures: Value","Employment Status: Full-time student; measures: Value","Employment Status: Employee: Part-time; measures: Value:value%","Employment Status: Employee: Full-time; measures: Value:value%","Employment Status: Self-employed with employees: Part-time; measures: Value:value%","Employment Status: Self-employed with employees: Full-time; measures: Value:value%","Employment Status: Self-employed without employees: Part-time; measures: Value:value%","Employment Status: Self-employed without employees: Full-time; measures: Value:value%","Employment Status: Full-time student; measures: Value:value%"
"E33018251","E01009284","E02001922",2011,1423,360,906,11,20,39,39,48,25.2986647926915,63.6683063949403,0.773014757554462,1.40548137737175,2.74068868587491,2.74068868587491,3.3731553056922
"E33018252","E01009280","E02001926",2011,687,171,482,0,1,5,8,20,24.8908296943231,70.1601164483261,0,0.145560407569141,0.727802037845706,1.16448326055313,2.91120815138282
"E33018253","E01009281","E02001925",2011,230,72,99,0,17,10,16,16,31.304347826087,43.0434782608696,0,7.39130434782609,4.34782608695652,6.95652173913043,6.95652173913043
"E33018254","E01009281","E02001925",2011,306,67,215,0,0,5,7,12,21.8954248366013,70.2614379084967,0,0,1.63398692810458,2.2875816993464,3.92156862745098
"E33018255","E01009303","E02001883",2011,633,82,476,3,15,13,36,8,12.9541864139021,75.1974723538705,0.4739336492891,2.3696682464455,2.05371248025276,5.6872037914692,1.26382306477093
"E33018256","E01009306","E02001872",2011,218,22,186,1,2,1,4,2,10.0917431192661,85.3211009174312,0.458715596330275,0.91743119266055,0.458715596330275,1.8348623853211,0.91743119266055
"E33018257","E01009315","E02001907",2011,810,273,476,0,4,2,8,47,33.7037037037037,58.7654320987654,0,0.493827160493827,0.246913580246914,0.987654320987654,5.80246913580247
"E33018258","E01009315","E02001907",2011,560,170,346,0,7,5,13,19,30.3571428571429,61.7857142857143,0,1.25,0.892857142857143,2.32142857142857,3.39285714285714
"E33018259","E01009320","E02001907",2011,252,85,131,2,11,2,10,11,33.7301587301587,51.984126984127,0.793650793650794,4.36507936507936,0.793650793650794,3.96825396825397,4.36507936507936
"E33018260","E01009320","E02001907",2011,375,123,224,3,5,3,7,10,32.8,59.7333333333333,0.8,1.33333333333333,0.8,1.86666666666667,2.66666666666667
"E33018261","E01009320","E02001907",2011,247,77,134,2,4,7,13,10,31.1740890688259,54.251012145749,0.809716599190283,1.61943319838057,2.83400809716599,5.26315789473684,4.04858299595142
"E33018262","E01009320","E02001907",2011,694,101,533,2,13,6,22,17,14.5533141210375,76.8011527377522,0.288184438040346,1.87319884726225,0.864553314121038,3.1700288184438,2.44956772334294
"E33018263","E01009321","E02001895",2011,739,68,636,1,11,2,15,6,9.20162381596752,86.0622462787551,0.13531799729364,1.48849797023004,0.27063599458728,2.0297699594046,0.81190798376184
"E33018264","E01009322","E02001895",2011,994,123,796,5,13,11,16,30,12.374245472837,80.0804828973843,0.503018108651911,1.30784708249497,1.10663983903421,1.60965794768612,3.01810865191147
"E33018265","E01009322","E02001895",2011,787,79,659,6,17,4,12,10,10.0381194409149,83.7357052096569,0.762388818297332,2.16010165184244,0.508259212198221,1.52477763659466,1.27064803049555
"E33018266","E01009322","E02001895",2011,350,52,247,3,12,7,27,2,14.8571428571429,70.5714285714286,0.857142857142857,3.42857142857143,2,7.71428571428571,0.571428571428571
"E33018267","E01009332","E02006900",2011,308,118,133,2,3,8,9,35,38.3116883116883,43.1818181818182,0.649350649350649,0.974025974025974,2.5974025974026,2.92207792207792,11.3636363636364
"E33018268","E01009329","E02001896",2011,222,69,48,10,23,37,24,11,31.0810810810811,21.6216216216216,4.5045045045045,10.3603603603604,16.6666666666667,10.8108108108108,4.95495495495495
"E33018269","E01009329","E02001896",2011,385,166,139,4,28,22,20,6,43.1168831168831,36.1038961038961,1.03896103896104,7.27272727272727,5.71428571428571,5.1948051948052,1.55844155844156
"E33018270","E01009339","E02006901",2011,390,50,303,3,6,7,12,9,12.8205128205128,77.6923076923077,0.769230769230769,1.53846153846154,1.79487179487179,3.07692307692308,2.30769230769231
"E33018271","E01009338","E02001896",2011,1471,198,1196,5,6,11,26,29,13.4602311352821,81.3052345343304,0.339904826648538,0.407885791978246,0.747790618626785,1.7675050985724,1.97144799456152
"E33018272","E01009340","E02006901",2011,741,78,604,4,16,11,13,15,10.5263157894737,81.5114709851552,0.539811066126856,2.15924426450742,1.48448043184885,1.75438596491228,2.02429149797571
"E33018273","E01009339","E02006901",2011,207,33,156,1,2,5,4,6,15.9420289855072,75.3623188405797,0.483091787439614,0.966183574879227,2.41545893719807,1.93236714975845,2.89855072463768
"E33018274","E01009339","E02006901",2011,1079,90,942,4,14,3,19,7,8.34105653382762,87.3030583873957,0.370713623725672,1.29749768303985,0.278035217794254,1.76088971269694,0.648748841519926
"E33018275","E01009341","E02001892",2011,4359,1005,3175,7,18,21,40,93,23.0557467309016,72.8378068364304,0.160587290662996,0.412938747419133,0.481761871988988,0.917641660931406,2.13351686166552
"E33018276","E01009332","E02006900",2011,793,129,630,2,0,9,6,17,16.2673392181589,79.4451450189155,0.252206809583859,0,1.13493064312736,0.756620428751576,2.1437578814628
"E33018277","E01009332","E02006900",2011,443,189,159,5,31,18,22,19,42.6636568848758,35.8916478555305,1.12866817155756,6.99774266365688,4.06320541760722,4.96613995485327,4.28893905191874
"E33018278","E01009349","E02001862",2011,360,112,169,1,8,10,10,50,31.1111111111111,46.9444444444444,0.277777777777778,2.22222222222222,2.77777777777778,2.77777777777778,13.8888888888889
"E33018279","E01033635","E02001865",2011,276,78,170,0,6,5,8,9,28.2608695652174,61.5942028985507,0,2.17391304347826,1.81159420289855,2.89855072463768,3.26086956521739
"E33018280","E01033635","E02001865",2011,535,168,242,8,45,13,32,27,31.4018691588785,45.2336448598131,1.49532710280374,8.41121495327103,2.42990654205607,5.98130841121495,5.04672897196262
"E33018281","E01009354","E02001862",2011,228,53,122,5,9,9,19,11,23.2456140350877,53.5087719298246,2.19298245614035,3.94736842105263,3.94736842105263,8.33333333333333,4.82456140350877
"E33018282","E01009379","E02001897",2011,573,207,254,10,25,25,24,28,36.1256544502618,44.3280977312391,1.74520069808028,4.3630017452007,4.3630017452007,4.18848167539267,4.88656195462478
"E33018283","E01009364","E02001897",2011,448,134,279,3,10,5,7,10,29.9107142857143,62.2767857142857,0.669642857142857,2.23214285714286,1.11607142857143,1.5625,2.23214285714286
"E33018284","E01009364","E02001897",2011,367,45,301,0,4,6,7,4,12.2615803814714,82.016348773842,0,1.08991825613079,1.63487738419619,1.90735694822888,1.08991825613079
"E33018285","E01009364","E02001897",2011,372,70,253,2,13,13,14,7,18.8172043010753,68.010752688172,0.537634408602151,3.49462365591398,3.49462365591398,3.76344086021505,1.88172043010753
"E33018286","E01009378","E02006896",2011,517,142,287,7,28,21,16,16,27.4661508704062,55.5125725338491,1.35396518375242,5.41586073500967,4.06189555125725,3.09477756286267,3.09477756286267
"E33018287","E01009367","E02001909",2011,195,35,142,1,9,2,5,1,17.948717948718,72.8205128205128,0.512820512820513,4.61538461538462,1.02564102564103,2.56410256410256,0.512820512820513
"E33018288","E01009367","E02001909",2011,234,93,94,5,7,9,15,11,39.7435897435897,40.1709401709402,2.13675213675214,2.99145299145299,3.84615384615385,6.41025641025641,4.7008547008547
"E33018289","E01009367","E02001909",2011,392,125,226,1,9,7,7,17,31.8877551020408,57.6530612244898,0.255102040816327,2.29591836734694,1.78571428571429,1.78571428571429,4.33673469387755
"E33018290","E01009371","E02001903",2011,274,99,93,11,21,10,30,10,36.1313868613139,33.9416058394161,4.01459854014599,7.66423357664234,3.64963503649635,10.9489051094891,3.64963503649635
"E33018291","E01033641","E02006901",2011,423,131,262,2,10,5,5,8,30.9692671394799,61.9385342789598,0.472813238770686,2.36406619385343,1.18203309692671,1.18203309692671,1.89125295508274
"E33018292","E01009400","E02001857",2011,768,86,635,4,9,3,14,17,11.1979166666667,82.6822916666667,0.520833333333333,1.171875,0.390625,1.82291666666667,2.21354166666667
"E33018293","E01009400","E02001857",2011,491,36,404,3,13,3,13,19,7.33197556008147,82.2810590631365,0.610997963340122,2.64765784114053,0.610997963340122,2.64765784114053,3.86965376782077
"E33018294","E01009400","E02001857",2011,551,37,474,0,7,2,23,8,6.71506352087114,86.0254083484574,0,1.27041742286751,0.362976406533575,4.17422867513612,1.4519056261343
"E33018295","E01009423","E02001828",2011,759,290,343,4,21,12,18,71,38.2081686429513,45.1910408432148,0.527009222661397,2.76679841897233,1.58102766798419,2.37154150197628,9.35441370223979
"E33018296","E01009424","E02001830",2011,360,88,252,1,5,2,3,9,24.4444444444444,70,0.277777777777778,1.38888888888889,0.555555555555556,0.833333333333333,2.5
"E33018297","E01009424","E02001830",2011,598,92,490,1,2,0,6,7,15.3846153846154,81.9397993311037,0.167224080267559,0.334448160535117,0,1.00334448160535,1.17056856187291
"E33018298","E01009432","E02001832",2011,696,82,560,4,16,7,23,4,11.7816091954023,80.4597701149425,0.574712643678161,2.29885057471264,1.00574712643678,3.30459770114943,0.574712643678161
"E33018299","E01009449","E02001835",2011,343,106,202,3,5,3,8,16,30.9037900874636,58.8921282798834,0.87463556851312,1.45772594752187,0.87463556851312,2.33236151603499,4.66472303206997
"E33018300","E01009450","E02001838",2011,553,44,421,2,19,14,41,12,7.95660036166365,76.130198915009,0.361663652802893,3.43580470162749,2.53164556962025,7.41410488245931,2.16998191681736
"E33018301","E01009443","E02001847",2011,981,471,415,1,6,3,20,65,48.0122324159021,42.3037716615698,0.101936799184506,0.611620795107034,0.305810397553517,2.03873598369011,6.62589194699286
"E33018302","E01009443","E02001847",2011,727,85,588,0,18,5,22,9,11.6918844566713,80.8803301237964,0,2.47592847317744,0.687757909215956,3.02613480055021,1.23796423658872
"E33018303","E01009441","E02001847",2011,445,37,402,0,0,0,1,5,8.31460674157303,90.3370786516854,0,0,0,0.224719101123596,1.12359550561798
"E33018304","E01009441","E02001847",2011,1078,71,964,1,4,7,20,11,6.58627087198516,89.4248608534323,0.0927643784786642,0.371057513914657,0.649350649350649,1.85528756957328,1.02040816326531
"E33018305","E01009449","E02001835",2011,248,47,157,1,14,6,15,8,18.9516129032258,63.3064516129032,0.403225806451613,5.64516129032258,2.41935483870968,6.04838709677419,3.2258064516129
"E33018306","E01009449","E02001835",2011,319,86,153,2,4,8,27,39,26.9592476489028,47.9623824451411,0.626959247648903,1.25391849529781,2.50783699059561,8.46394984326019,12.2257053291536
"E33018307","E01009449","E02001835",2011,336,103,182,3,9,1,7,31,30.6547619047619,54.1666666666667,0.892857142857143,2.67857142857143,0.297619047619048,2.08333333333333,9.22619047619048
"E33018308","E01009449","E02001835",2011,744,242,410,1,2,1,8,80,32.5268817204301,55.1075268817204,0.134408602150538,0.268817204301075,0.134408602150538,1.0752688172043,10.752688172043
"E33018309","E01009449","E02001835",2011,600,264,210,0,4,5,14,103,44,35,0,0.666666666666667,0.833333333333333,2.33333333333333,17.1666666666667
"E33018310","E01009449","E02001835",2011,559,124,367,3,11,8,7,39,22.1824686940966,65.6529516994633,0.536672629695885,1.96779964221825,1.43112701252236,1.25223613595707,6.97674418604651
"E33018311","E01009474","E02001836",2011,610,205,265,11,36,14,27,52,33.6065573770492,43.4426229508197,1.80327868852459,5.9016393442623,2.29508196721311,4.42622950819672,8.52459016393443
"E33018312","E01009456","E02001844",2011,315,89,170,0,23,10,18,5,28.2539682539683,53.968253968254,0,7.3015873015873,3.17460317460317,5.71428571428571,1.58730158730159
"E33018313","E01009478","E02001874",2011,821,137,587,6,13,5,46,27,16.6869671132765,71.4981729598051,0.730816077953715,1.58343483556638,0.609013398294762,5.60292326431181,3.28867235079172
"E33018314","E01009483","E02001877",2011,520,72,399,1,8,13,11,16,13.8461538461538,76.7307692307692,0.192307692307692,1.53846153846154,2.5,2.11538461538462,3.07692307692308
"E33019808","E01009378","E02006896",2011,405,88,292,3,1,1,12,8,21.7283950617284,72.0987654320988,0.740740740740741,0.246913580246914,0.246913580246914,2.96296296296296,1.97530864197531
"E33019809","E01033559","E02001875",2011,266,57,160,3,15,4,21,6,21.4285714285714,60.1503759398496,1.12781954887218,5.6390977443609,1.50375939849624,7.89473684210526,2.25563909774436
"E33019810","E01033559","E02001875",2011,307,29,254,0,8,2,10,4,9.44625407166124,82.7361563517915,0,2.60586319218241,0.651465798045603,3.25732899022801,1.30293159609121
"E33019811","E01033559","E02001875",2011,294,63,123,2,22,21,50,13,21.4285714285714,41.8367346938776,0.680272108843537,7.48299319727891,7.14285714285714,17.0068027210884,4.42176870748299
"E33019812","E01033559","E02001875",2011,396,58,213,4,29,9,68,15,14.6464646464646,53.7878787878788,1.01010101010101,7.32323232323232,2.27272727272727,17.1717171717172,3.78787878787879
"E33019813","E01033559","E02001875",2011,225,35,176,1,4,0,5,4,15.5555555555556,78.2222222222222,0.444444444444444,1.77777777777778,0,2.22222222222222,1.77777777777778
"E33019814","E01033559","E02001875",2011,238,49,134,0,16,5,26,8,20.5882352941176,56.3025210084034,0,6.72268907563025,2.10084033613445,10.9243697478992,3.36134453781513
"E33019815","E01033559","E02001875",2011,208,33,147,1,11,3,8,5,15.8653846153846,70.6730769230769,0.480769230769231,5.28846153846154,1.44230769230769,3.84615384615385,2.40384615384615
"E33019816","E01033559","E02001875",2011,224,29,170,1,6,8,5,5,12.9464285714286,75.8928571428571,0.446428571428571,2.67857142857143,3.57142857142857,2.23214285714286,2.23214285714286
"E33019817","E01033559","E02001875",2011,307,62,164,3,27,8,27,16,20.1954397394137,53.4201954397394,0.977198697068404,8.79478827361564,2.60586319218241,8.79478827361564,5.21172638436482
"E33019818","E01033559","E02001875",2011,446,96,217,6,29,23,60,15,21.52466367713,48.6547085201794,1.34529147982063,6.50224215246637,5.15695067264574,13.4529147982063,3.36322869955157
"E33019819","E01033561","E02001876",2011,239,46,172,1,4,3,5,8,19.2468619246862,71.9665271966527,0.418410041841004,1.67364016736402,1.25523012552301,2.09205020920502,3.34728033472803
"E33019820","E01033561","E02001876",2011,595,78,475,1,7,3,10,21,13.109243697479,79.8319327731092,0.168067226890756,1.17647058823529,0.504201680672269,1.68067226890756,3.52941176470588
"E33019821","E01033561","E02001876",2011,236,31,174,3,6,0,18,4,13.135593220339,73.728813559322,1.27118644067797,2.54237288135593,0,7.6271186440678,1.69491525423729
"E33019822","E01033561","E02001876",2011,411,108,252,4,16,2,12,17,26.2773722627737,61.3138686131387,0.97323600973236,3.89294403892944,0.48661800486618,2.91970802919708,4.13625304136253
"E33019823","E01033561","E02001876",2011,1444,357,716,1,8,5,7,350,24.7229916897507,49.584487534626,0.0692520775623269,0.554016620498615,0.346260387811634,0.484764542936288,24.2382271468144
"E33019824","E01033561","E02001876",2011,865,73,653,2,27,10,37,63,8.4393063583815,75.4913294797688,0.23121387283237,3.12138728323699,1.15606936416185,4.27745664739884,7.28323699421965
"E33019825","E01033562","E02001913",2011,237,55,167,0,1,1,1,12,23.2067510548523,70.464135021097,0,0.421940928270042,0.421940928270042,0.421940928270042,5.06329113924051
"E33019826","E01033562","E02001913",2011,459,94,342,0,2,2,10,9,20.479302832244,74.5098039215686,0,0.435729847494553,0.435729847494553,2.17864923747277,1.96078431372549
"E33019827","E01033562","E02001913",2011,1615,343,1227,2,3,1,5,34,21.2383900928793,75.9752321981424,0.123839009287926,0.185758513931889,0.0619195046439629,0.309597523219814,2.10526315789474
"E33019828","E01033562","E02001913",2011,1687,530,1106,2,2,5,7,35,31.416716064019,65.5601659751037,0.1185536455246,0.1185536455246,0.2963841138115,0.4149377593361,2.0746887966805
"E33019829","E01033562","E02001913",2011,4392,911,3331,1,6,6,31,106,20.7422586520947,75.8424408014572,0.0227686703096539,0.136612021857924,0.136612021857924,0.705828779599271,2.41347905282332
"E33019830","E01033616","E02006896",2011,317,50,206,5,11,4,14,27,15.7728706624606,64.9842271293375,1.57728706624606,3.47003154574132,1.26182965299685,4.41640378548896,8.51735015772871
"E33019831","E01033615","E02006896",2011,292,40,210,1,22,1,12,6,13.6986301369863,71.9178082191781,0.342465753424658,7.53424657534247,0.342465753424658,4.10958904109589,2.05479452054794
"E33019832","E01033615","E02006896",2011,309,60,205,1,5,2,5,31,19.4174757281553,66.3430420711974,0.323624595469256,1.61812297734628,0.647249190938511,1.61812297734628,10.0323624595469
"E33019833","E01033615","E02006896",2011,1386,472,497,2,6,14,5,390,34.0548340548341,35.8585858585859,0.144300144300144,0.432900432900433,1.01010101010101,0.360750360750361,28.1385281385281
"E33019834","E01033615","E02006896",2011,828,215,480,2,40,10,14,67,25.9661835748792,57.9710144927536,0.241545893719807,4.83091787439614,1.20772946859903,1.69082125603865,8.09178743961353
"E33019835","E01033615","E02006896",2011,1266,186,1017,0,6,13,11,33,14.6919431279621,80.3317535545024,0,0.4739336492891,1.02685624012638,0.868878357030016,2.60663507109005
"E33019836","E01033615","E02006896",2011,397,32,348,0,2,1,2,12,8.06045340050378,87.6574307304786,0,0.503778337531486,0.251889168765743,0.503778337531486,3.02267002518892
"E33019837","E01033615","E02006896",2011,287,63,185,1,4,10,18,6,21.9512195121951,64.4599303135889,0.348432055749129,1.39372822299652,3.48432055749129,6.27177700348432,2.09059233449477
"E33019838","E01033615","E02006896",2011,319,83,185,4,21,3,10,13,26.0188087774295,57.9937304075235,1.25391849529781,6.58307210031348,0.940438871473354,3.13479623824451,4.07523510971787
"E33019839","E01033615","E02006896",2011,2020,499,818,3,8,15,11,666,24.7029702970297,40.4950495049505,0.148514851485149,0.396039603960396,0.742574257425743,0.544554455445544,32.970297029703
"E33019840","E01033615","E02006896",2011,261,78,129,0,4,3,3,44,29.8850574712644,49.4252873563218,0,1.53256704980843,1.14942528735632,1.14942528735632,16.8582375478927
"E33019841","E01033615","E02006896",2011,827,122,678,0,5,1,11,10,14.7521160822249,81.9830713422007,0,0.60459492140266,0.120918984280532,1.33010882708585,1.20918984280532
